shuffle_id,network,n_regions,CRRP_Allocation,CRRP_Flexibility,CRRP_Residual,CRRP_Contrast,CRRP_Switching
32,Cont,30,0.39243651189715645,0.0032167025851347086,6.098421669569369e-06,5.094219550932081e-06,0.000498920844137982
32,Default,46,0.3863543650026314,0.0030201870937461377,4.997137095723995e-06,5.573602244790202e-06,0.00047464210230525596
33,Vis,29,0.28979770983772074,0.0032871938123372043,5.965049651684171e-06,8.203934947451847e-06,0.0006326256157796268
33,SomMot,35,0.37501097558769847,0.002108259318957798,3.515183277607716e-06,3.247990486549101e-06,0.00030204235812037556
33,DorsAttn,26,0.3422361734114918,0.0027861193887164914,5.409534559452955e-06,4.744401241651871e-06,0.00045695017993887936
33,SalVentAttn,22,0.4057319283016547,0.0021027313999947847,3.972715514569863e-06,4.328569401870419e-06,0.00037838892952994646
33,Limbic,12,0.36131070382096436,0.0026153205386948847,4.64592370577035e-06,5.084780977536331e-06,0.00043882050824670143
33,Cont,30,0.36882286576140483,0.0023645673463480155,5.459674862921889e-06,6.30072381352227e-06,0.0005252360895458213
33,Default,46,0.3891188756982276,0.0039532970772228684,5.818822343880747e-06,7.4257292850890945e-06,0.0005968251030295382
34,Vis,29,0.3686993895983374,0.003869985943953756,6.068266721948895e-06,6.0925874556328605e-06,0.0005497735722125462
34,SomMot,35,0.34478516491077066,0.0022838840971789974,4.167129561554572e-06,3.700424986649934e-06,0.00034947640966188193
34,DorsAttn,26,0.30652087861254057,0.003040977798708779,4.590335183866507e-06,5.163222096535916e-06,0.00043466976000988125
34,SalVentAttn,22,0.32306314957551563,0.0021450001474634067,4.079595619219691e-06,5.700800309900196e-06,0.0004333772481933077
34,Limbic,12,0.30562348645977483,0.0026122617228205498,5.493210777149457e-06,5.526270516995298e-06,0.0004870467676989303
34,Cont,30,0.34947640143636166,0.0032393497475601708,5.22475136959147e-06,5.553856658366324e-06,0.0004835673544117389
34,Default,46,0.3049427915579693,0.0036483908910738983,5.2164884091899765e-06,7.963292977024006e-06,0.0005857776176077257
35,Vis,29,0.31792171995376245,0.004005565971647906,6.191859793353052e-06,7.372674028225386e-06,0.0006225377692227509
35,SomMot,35,0.31624189417340587,0.0018358046169708994,3.659526135153761e-06,3.6379474096777588e-06,0.00032484900423575643
35,DorsAttn,26,0.33806950277927217,0.002768072203920029,4.959774683988986e-06,4.405718134614144e-06,0.0004227001111754401
35,SalVentAttn,22,0.3138311250166359,0.0018086218306699398,3.796829860248562e-06,4.207501315567539e-06,0.0003604104975039689
35,Limbic,12,0.27246393980807854,0.0022244500442733374,4.909183410939673e-06,5.137396419199785e-06,0.0004569105600822723
35,Cont,30,0.34128390605534425,0.0030999131171203106,4.452402156768467e-06,4.391744388341503e-06,0.00040234231665607287
35,Default,46,0.31405884509588994,0.0034841109491522072,5.511540918797707e-06,6.136496474686805e-06,0.0005290542017277801
36,Vis,29,0.5057064057460413,0.004674814841344302,7.457897680091691e-06,7.010376925281254e-06,0.0006539759796362839
36,SomMot,35,0.3326128144589422,0.002455053985731539,3.582888945262894e-06,3.894342182324488e-06,0.000334966756745092
36,DorsAttn,26,0.38434552790652227,0.002689730692324362,5.242405293079652e-06,4.58280963500592e-06,0.00043674090487703324
36,SalVentAttn,22,0.33363604032020233,0.0029033403103001843,3.648242641075072e-06,4.295057713601359e-06,0.00035796086730211
36,Limbic,12,0.3533598493082228,0.0023883536329480713,4.567244203057399e-06,5.233171301483465e-06,0.00044153736637432794
36,Cont,30,0.37146278927060533,0.0025923877167609044,5.347414085624694e-06,5.051649476450367e-06,0.0004585108692092235
36,Default,46,0.38352021060006,0.003019764213406787,4.929335365622701e-06,6.547585044673712e-06,0.0005158856528531074
37,Vis,29,0.3673125414533251,0.0026853580977674054,5.4060479761643515e-06,9.957364702183527e-06,0.0006748253490839886
37,SomMot,35,0.2712255372917141,0.001929207047383182,3.949336357881321e-06,5.280394465991435e-06,0.0004106699388389155
37,DorsAttn,26,0.3024616796223485,0.0025017951194544314,4.093070088685825e-06,6.123074199269029e-06,0.00045261421336639806
37,SalVentAttn,22,0.31231331517647054,0.0032314007128876414,4.031044269710325e-06,6.570267829332741e-06,0.00046827784489622185
37,Limbic,12,0.29547385017029476,0.0032278669914649048,4.283034963677938e-06,9.377737226542465e-06,0.0005635253396819023
37,Cont,30,0.298125638807809,0.0026208167306071323,4.622872408841005e-06,8.176962657957542e-06,0.0005496637450423846
37,Default,46,0.2952575328874265,0.0052382816513933846,5.667692946339789e-06,1.1364000253012345e-05,0.0007168807946021167
38,Vis,29,0.3579705765115795,0.004959846105206454,6.907657512348627e-06,6.422277208239056e-06,0.0006185735333362872
38,SomMot,35,0.37783805788986735,0.0024829494458579147,3.7858184346991245e-06,3.852322150368017e-06,0.0003414766288312219
38,DorsAttn,26,0.37201493022323395,0.0027370222062700314,4.50906311643189e-06,4.09232457705711e-06,0.00039370319294599324
38,SalVentAttn,22,0.40814491734382174,0.002287235312634349,4.219623160926405e-06,3.996001776812914e-06,0.0003708533758510067
38,Limbic,12,0.34666494737465864,0.0032210147558982636,4.619986305826266e-06,4.4318144202768585e-06,0.0004083483491685872
38,Cont,30,0.36011538598040654,0.003134958851922891,5.214411109008848e-06,5.349591988676942e-06,0.0004747251191699753
38,Default,46,0.37007725683642717,0.00528864139854513,5.71000373508019e-06,5.973170165666769e-06,0.0005297562113997028
39,Vis,29,0.47928276288003085,0.006413948469863607,6.969025779202667e-06,5.6462184841149855e-06,0.0005759789682867624
39,SomMot,35,0.4588397068491131,0.0031136450967694526,4.137506317224669e-06,3.3509607718896153e-06,0.0003318162007604416
39,DorsAttn,26,0.44478719735991756,0.004472673495853658,4.527685176463427e-06,4.033691710509192e-06,0.00039311362661033193
39,SalVentAttn,22,0.5399543268983478,0.003361796586509662,4.13407072154037e-06,3.2766418696806666e-06,0.0003373862816690719
39,Limbic,12,0.44571264402816313,0.0025010733783857203,5.560719036886588e-06,3.985847981664848e-06,0.0004302348615664255
39,Cont,30,0.43085211364513637,0.003332153307975582,4.873676567790826e-06,3.8036886662321504e-06,0.0003944399053847103
39,Default,46,0.4685693208421739,0.0039237250547154885,5.421538303835765e-06,4.834595529975831e-06,0.0004757726299851375
40,Vis,29,0.2960166954424243,0.003953255677372413,6.863364499472998e-06,6.9519527212776045e-06,0.0006328072323517312
40,SomMot,35,0.3646330149208193,0.0019998671793885286,3.7811831708926317e-06,3.518643410157789e-06,0.0003292059375035763
40,DorsAttn,26,0.3785427833352339,0.00214377985774737,4.1828128261301895e-06,3.818368560534054e-06,0.00036006499423918176
40,SalVentAttn,22,0.3905456905030418,0.002204521973876305,3.7417805234513712e-06,4.556986156352511e-06,0.00037282762245330266
40,Limbic,12,0.33455839042368996,0.0029526637444165092,5.458494190733773e-06,4.87613088236039e-06,0.0004662991839043296
40,Cont,30,0.34974327314054976,0.002681616790452813,4.441347350717596e-06,4.580731268043579e-06,0.0004099211083332257
40,Default,46,0.3966445953460748,0.003809899580170718,5.480026480066744e-06,5.856245863995827e-06,0.0005149820334554201
41,Vis,29,0.3978849788737052,0.0031776589357528696,5.707965061197011e-06,4.6963965861353675e-06,0.0004483480112418968
41,SomMot,35,0.4007141701219856,0.0015452763570095308,3.987251689320715e-06,3.7006116884049053e-06,0.0003471035125137359
41,DorsAttn,26,0.36921179163960277,0.00282004365014674,6.102234430809748e-06,4.524275301665624e-06,0.00047608657321450274
41,SalVentAttn,22,0.4390664887386229,0.0021898281380842394,3.5556622763989407e-06,4.139285394047083e-06,0.0003560412224108827
41,Limbic,12,0.37347375494106455,0.0016038548587049204,3.7348465148169368e-06,3.9465678385278236e-06,0.0003522893963094746
41,Cont,30,0.4334940126226028,0.002638449905472699,4.8544929663165175e-06,3.844122133473802e-06,0.00039321173616255835
41,Default,46,0.42812348873799794,0.0033264562060474736,6.043889090613169e-06,5.9935315383256945e-06,0.0005501824136102294
42,Vis,29,0.3329205899306457,0.004529873083701783,6.411262959928442e-06,6.133595080306441e-06,0.0005716281249274018
42,SomMot,35,0.4138348302783476,0.0015172975189958764,3.6299466856803564e-06,3.3279608948996506e-06,0.0003101701666651046
42,DorsAttn,26,0.43475086103958327,0.0032172477305594635,4.969839595791568e-06,3.6894306401132953e-06,0.0003893781669807147
42,SalVentAttn,22,0.41744244693949945,0.0025782899939943557,4.26987487109189e-06,4.07154163050133e-06,0.00037763413752310316
42,Limbic,12,0.4790097854978732,0.00510122728494071,7.3954472661856625e-06,4.338028709316154e-06,0.0005021105963274323
42,Cont,30,0.4228632742984402,0.0038925834892758015,5.763234910724433e-06,3.7717805120686504e-06,0.0004230397194567833
42,Default,46,0.5164522590025077,0.004922549326733043,7.013391102657499e-06,5.315202801600886e-06,0.00055085672189813
43,Vis,29,0.41629901072077774,0.00392201774126492,6.426913769712332e-06,6.829596104846283e-06,0.0006058326990629714
43,SomMot,35,0.38958617769226916,0.001478449549659778,3.751338746844813e-06,3.440488535744039e-06,0.00032076754114341503
43,DorsAttn,26,0.3602141789477799,0.002242906735331979,4.7908363437620384e-06,4.669921299870596e-06,0.00042859889098883147
43,SalVentAttn,22,0.3527819827137002,0.0017971655093220928,3.4776124174615178e-06,4.533873053904741e-06,0.00036258089871029096
43,Limbic,12,0.3177600195929831,0.0027005699243587557,5.044654470421559e-06,5.887492911915725e-06,0.00048464870855184183
43,Cont,30,0.3602608961247381,0.002828088212091565,5.885445086984982e-06,5.069448742352199e-06,0.00047624095081159684
43,Default,46,0.29309755498827256,0.003095498376272611,5.263973369622406e-06,7.494048808019178e-06,0.0005682513209406088
44,Vis,29,0.38422038244738765,0.002621716956351967,6.0537931201440735e-06,6.800933676278254e-06,0.0006004224312685406
44,SomMot,35,0.30101644273579914,0.0015824705962488494,3.936353849244559e-06,4.633546815542775e-06,0.0003909489944875787
44,DorsAttn,26,0.36309527406472103,0.0022359118928835836,5.068938210999792e-06,4.4859359090399124e-06,0.0004371668818227098
44,SalVentAttn,22,0.3125873906572435,0.0013886695770381602,3.970769281491971e-06,4.913366916385966e-06,0.0003987028580402792
44,Limbic,12,0.3257264033399657,0.0017878413057501208,6.537378025851543e-06,5.063520658620717e-06,0.0005173550327549958
44,Cont,30,0.3373742194937464,0.0022132212585766688,5.0046237784244075e-06,5.296771108360572e-06,0.00047232049825661054
44,Default,46,0.3612921073807169,0.0025439908304529585,5.793625658834304e-06,6.2349705371791066e-06,0.0005522954660429697
45,Vis,29,0.30910136768748964,0.008641787276458238,6.615100222587113e-06,6.116129703413583e-06,0.0005917936096366299
45,SomMot,35,0.35293957019924654,0.003397782603701612,4.501945050710718e-06,3.8016000193182048e-06,0.00037766845521447186
45,DorsAttn,26,0.38145646324290416,0.0036156103561794514,5.0973504383449776e-06,4.6327619751134175e-06,0.00044259265355872516
45,SalVentAttn,22,0.3681435509684475,0.003350725097478777,4.334395765597944e-06,4.581695191932743e-06,0.0004058681450004402
45,Limbic,12,0.30288919562850053,0.0030588127263345786,4.604343241969352e-06,5.261451886323081e-06,0.0004433137996033005
45,Cont,30,0.39222761904958325,0.003842032222937043,4.6547115047219235e-06,4.972987082178358e-06,0.0004356428688456053
45,Default,46,0.35123628938888946,0.003969836158896913,5.866000440211919e-06,7.3090244604431024e-06,0.0005984362108636299
46,Vis,29,0.4117027821570959,0.006274448665484287,5.9300087638597915e-06,4.940410611552954e-06,0.000501488777810444
46,SomMot,35,0.36450836735979425,0.002031848860397535,4.5534184388856e-06,4.26144377258099e-06,0.00039559074293231265
46,DorsAttn,26,0.3470094072726797,0.0024704393970967705,5.1466490825835065e-06,4.938942765478738e-06,0.0004508517283528639
46,SalVentAttn,22,0.39893439620634674,0.0031083567809287046,4.309792807400853e-06,5.264533027390484e-06,0.0004451905315992946
46,Limbic,12,0.36341696133062434,0.003874115532235218,6.930942971448408e-06,4.961134595667414e-06,0.0005190599316249678
46,Cont,30,0.3680539354399524,0.004239440531166133,6.237936573036088e-06,4.9859254250073685e-06,0.000510570408441781
46,Default,46,0.3781818900803165,0.0058906103263134555,5.914075092937067e-06,7.574534479822475e-06,0.0006171719976494706
47,Vis,29,0.41775414385231574,0.004991578661231973,6.82754752866584e-06,5.8785487016470765e-06,0.0005779157493786438
47,SomMot,35,0.44345491257961367,0.0018373528075856572,4.185002765583978e-06,3.98225026476867e-06,0.00037056818160752323
47,DorsAttn,26,0.41408835863168036,0.002354793663371307,5.029009572068976e-06,5.0893082938061365e-06,0.0004625705499276982
47,SalVentAttn,22,0.4456658556575182,0.0026345154457686495,4.482074590918952e-06,4.802546785962174e-06,0.00042192963887772495
47,Limbic,12,0.3705537311284626,0.0035050881038017723,5.5446214195799754e-06,5.030324360855595e-06,0.00046184986872576387
47,Cont,30,0.42351171550602545,0.0033606121233360647,5.5250515476914766e-06,4.957087599602914e-06,0.0004720524532298253
47,Default,46,0.396658148146011,0.004447680765882977,5.650589360917095e-06,7.002628386422134e-06,0.0005756282603631295
48,Vis,29,0.3917048638898214,0.002316789558082499,5.767856801267512e-06,5.315971034471673e-06,0.0005033264318877962
48,SomMot,35,0.41303177333055896,0.0018723671577490235,4.256942432247284e-06,3.670539731979832e-06,0.0003571710578031807
48,DorsAttn,26,0.41999560818142917,0.002462617022769664,4.5743193853476315e-06,4.1594704754208605e-06,0.00040151864335261203
48,SalVentAttn,22,0.46265592979068104,0.002023605590013348,3.7349498704940094e-06,4.599875253115689e-06,0.00038122254935361725
48,Limbic,12,0.38543606787859525,0.0017462132137870707,4.123466838367594e-06,4.383829146336312e-06,0.0003829563635273272
48,Cont,30,0.4380720146775422,0.0024248932242309992,4.479347326918207e-06,4.096879144367445e-06,0.00038652959340351387
48,Default,46,0.4075319002225225,0.0030025803742701907,5.30963181198069e-06,6.457376716249359e-06,0.0005367781663705728
49,Vis,29,0.3400001818252735,0.007342374277940972,7.375150793368528e-06,8.396346900217316e-06,0.0007340893917577837
49,SomMot,35,0.38996874636059253,0.0021754681974271496,3.826202733528424e-06,3.450521276354691e-06,0.00033334560200973246
49,DorsAttn,26,0.39289823872897744,0.0025066531337947675,5.467267312907841e-06,4.513134125382455e-06,0.00044967750689908027
49,SalVentAttn,22,0.39388766648438034,0.00352232365128964,4.407796414284721e-06,4.407938550313008e-06,0.00040434695328381715
49,Limbic,12,0.4324276968063631,0.0032869064596101143,5.704663368888731e-06,5.3876204643935124e-06,0.000502850385555681
49,Cont,30,0.3704214058722641,0.004900654680847866,6.459658740388626e-06,4.969823768567455e-06,0.0005095286012770233
49,Default,46,0.42616875350967454,0.0027876522842438726,5.721461525890836e-06,6.8399897616088144e-06,0.0005708097421218153
50,Vis,29,0.3326770893147662,0.002446845999115618,4.948325327284419e-06,7.196072567723659e-06,0.0005288172622215418
50,SomMot,35,0.36333889894260346,0.0012237882448360223,3.2075680292370904e-06,2.878665329718899e-06,0.0002738759802849376
50,DorsAttn,26,0.3484465264362502,0.0018626355988736005,3.835577235033096e-06,4.077619810939849e-06,0.00035522934230577355
50,SalVentAttn,22,0.3296185155844362,0.001295880061954491,3.4630674751287717e-06,3.6998914392648336e-06,0.00032297279027039327
50,Limbic,12,0.291862939836751,0.002407080108950077,5.264641593922672e-06,4.844132742701175e-06,0.00043699574482763417
50,Cont,30,0.33237493147518754,0.001967830041162067,4.81553400173623e-06,3.7535519971923614e-06,0.0003769255646594871
50,Default,46,0.3675648292739919,0.003179437623127056,5.360973699334418e-06,5.094972745688471e-06,0.0004704298121061646
51,Vis,29,0.4533068341484252,0.007019094419564693,6.026355593632365e-06,6.133039823572114e-06,0.0005643405087284469
51,SomMot,35,0.4038700458005674,0.002149111866809433,4.375211348704916e-06,2.908394755209104e-06,0.00032126140666368475
51,DorsAttn,26,0.3760113530279402,0.0028631445050468943,5.1731521600532606e-06,3.856730133857966e-06,0.0004082726305382562
51,SalVentAttn,22,0.33339687703178983,0.0027410822386899902,4.2919638793859265e-06,3.937774280623267e-06,0.00037025416887992484
51,Limbic,12,0.31603511568807907,0.0034574486088843463,5.860645253630055e-06,4.970446773456515e-06,0.0004589566704498883
51,Cont,30,0.39264176560227587,0.0036954700817143434,4.695119988927886e-06,4.478836712944788e-06,0.0004128198802201807
51,Default,46,0.3405388530645365,0.002879825890878287,5.514074571443806e-06,5.620177794763928e-06,0.0004965354627332948
52,Vis,29,0.37611130755775907,0.003219108977202524,6.506652025907381e-06,7.074840956644183e-06,0.0006159818043294199
52,SomMot,35,0.3841426090062074,0.0017374835829893408,3.6195917017445406e-06,3.5750330869151776e-06,0.0003272884482345953
52,DorsAttn,26,0.3578924162382631,0.0022334578765938395,5.2119923823745875e-06,4.757805888718769e-06,0.0004524645198651343
52,SalVentAttn,22,0.4237880900187401,0.002108127259343618,3.837454752572125e-06,4.128909467791715e-06,0.0003605411732517504
52,Limbic,12,0.4373893898715459,0.0017016963994436866,4.2307423053705215e-06,4.488379886626403e-06,0.0003993786706012593
52,Cont,30,0.354073093563175,0.0027520475257737866,4.972343208564641e-06,4.687266662507873e-06,0.0004377111681410503
52,Default,46,0.3844812196520681,0.0035354433258601116,5.918723704144956e-06,6.4941125240291095e-06,0.0005733011951961315
53,Vis,29,0.4437166382607223,0.003459890153050849,5.944066581870137e-06,7.339854708198394e-06,0.0006091065034110434
53,SomMot,35,0.38676478814211784,0.0022624412613002453,3.485140239598405e-06,3.6420115503828104e-06,0.00032574726615102617
